title,genres,rating,scored_by,members,weighted_avg,norm_weighted_avg,norm_members,score
SKET Dance Tettei Bunseki Special,"['School', 'Shounen']",7.12,950,3842,6.946922285918102,0.5062345789858884,0.0019583554777084554,0.25409646723179846
Di Gi Charat,"['Comedy', 'Fantasy', 'SciFi']",6.82,6285,13770,6.916022577679305,0.49938391583784814,0.00880191520410393,0.254092915520976
Anime Himitsu no Hanazono,"['Kids', 'Historical', 'Drama', 'Shoujo']",7.12,1415,2841,6.949986226385608,0.5069138742040282,0.0012683470886953741,0.2540911106463618
Uchuu Kaizoku Captain Herlock Arcadiagou no Nazo,"['Action', 'SciFi', 'Adventure', 'Space', 'Drama']",7.11,1265,3306,6.948525424077468,0.5065900049797105,0.001588880456218933,0.25408944271796474
Overlord Ple Ple Pleiades Theatrical Version,"['Action', 'Comedy', 'Magic', 'Fantasy']",6.94,1490,5950,6.940288897879299,0.5047639143882523,0.0034114400771485904,0.2540876772327004
Ninja Slayer From Animation,['Action'],6.6,7392,31003,6.862290836978931,0.48747124491385785,0.02068095073643403,0.25407609782514595
Bakusou Kyoudai Lets  Go WGP,"['Cars', 'Sports', 'Shounen']",7.06,1892,3181,6.948773872679536,0.5066450876254498,0.0015027155724760411,0.2540739015989629
Cosmic Baton Girl Cometsan,"['SciFi', 'Adventure', 'Comedy', 'Drama', 'Magic']",7.3,822,2196,6.951822382224804,0.507320961709335,0.00082373628858205,0.25407234899895853
Doraemon Movie 19 Nobita no Nankai Daibouken,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'SciFi', 'Shounen']",7.22,1133,1972,6.952501354837217,0.5074714942845437,0.000669328816914787,0.2540704115507293
Dual Parallel Runrun Monogatari Special;,"['Comedy', 'Harem', 'Mecha', 'Romance', 'Drama', 'SciFi']",7.01,2238,4029,6.946063824029208,0.5060442524889261,0.0020872581437878217,0.254065755316357
Lupin III Seven Days Rhapsody,"['Action', 'Adventure', 'Comedy', 'Seinen']",7.13,1190,3085,6.9489742881060765,0.5066895210086484,0.0014365409417614998,0.25406303097520494
Sekai Meisaku Douwa Hakuchou no Mizuumi,"['Drama', 'Fantasy', 'Romance']",7.24,1007,2104,6.951976789912915,0.5073551948823649,0.0007603189341472813,0.2540577569082561
"OnegaiTeacher Marie, Ai no Gekijou","['Comedy', 'Romance', 'Drama', 'SciFi']",6.88,3794,8424,6.932319058224688,0.5029969499109284,0.005116815456187914,0.25405688268355814
The TV Show,['Music'],7.09,1757,2673,6.950190468173266,0.5069591559159843,0.0011525414849449269,0.2540558487004646
Hikari to Mizu no Daphne,"['SciFi', 'Mystery', 'Comedy', 'Police', 'Psychological', 'Drama', 'Ecchi']",6.83,3352,10067,6.927196595036061,0.5018612670260829,0.00624936668810449,0.2540553168570937
Maison Ikkoku Bangaihen  Ikkokujima Nanpa Shimatsuki,"['Comedy', 'Drama', 'Romance']",7.14,1208,2867,6.94956286619888,0.5068200125401203,0.0012862693845138958,0.2540531409623171
To Heart 2 AD,"['Comedy', 'Ecchi', 'Romance']",6.98,1885,4942,6.9431046708599276,0.5053881892856904,0.0027166064546459067,0.25405239787016815
Nasu Suitcase no Wataridori,"['Drama', 'Seinen', 'Sports']",7.21,1059,2288,6.951328699779094,0.5072115091503813,0.0008871536430168187,0.25404933139669905
Metal Fight Beyblade Baku,"['Adventure', 'Comedy', 'Sports']",6.85,7060,12254,6.920327592761265,0.5003383652438369,0.007756907494070132,0.2540476363689535
Highlander The Search for Vengeance,"['Action', 'Horror', 'SciFi']",6.85,6309,11703,6.922022521780806,0.5007141418590391,0.007377092686531464,0.25404561727278524
FateGrand Order CMs,"['Action', 'Fantasy']",7.19,466,4332,6.944902015376925,0.5057866720723811,0.002296121821980593,0.25404139694718086
Suteki Tantei Labyrinth,"['Mystery', 'SciFi']",6.86,1537,7312,6.935628901433771,0.5037307633412371,0.004350292650411145,0.2540405279958241
Mirai Nikki TV Ura Mirai Nikki,"['Action', 'Comedy', 'Supernatural']",6.7,19825,40104,6.833673063793524,0.4811265013769568,0.026954443591986527,0.25404047248447165
Ashita no Joe 2 Movie,"['Drama', 'Sports']",7.44,596,2018,6.952009108923855,0.5073623602140089,0.0007010374941321714,0.25403169885407056
Tokyo Tribe 2,"['Action', 'Drama']",6.89,1679,6805,6.937122640729257,0.5040619349065245,0.0040008078819499734,0.25403137139423726
Golgo 13,"['Action', 'Military', 'Adventure', 'Drama', 'Seinen']",6.88,3963,8441,6.932012209032596,0.502928919480478,0.005128533880376948,0.2540287266804275
Touka Gettan,"['Romance', 'Supernatural', 'Drama']",6.66,2984,15419,6.910257801198298,0.4981058279837518,0.009938602350440166,0.254022215167096
Doraemon Movie 30 Nobita no Ningyo Daikaisen,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",7.32,859,1649,6.95299162255033,0.5075801897754184,0.00044667875732315346,0.2540134342663708
Lupin III Lupin Ansatsu Shirei,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",7.03,1688,3877,6.946010889357129,0.5060325165332187,0.001982481645156465,0.25400749908918757
Doraemon Movie 33 Nobita no Himitsu Dougu Museum,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",7.45,680,1299,6.953880911387035,0.5077773508040759,0.00020541708284305506,0.2539913839434595
Doraemon Movie 09 Nobita no Parallel Saiyuuki,"['Adventure', 'Fantasy', 'Kids', 'SciFi', 'Shounen']",7.33,818,1644,6.952724100541331,0.5075208784332472,0.0004432321619734377,0.2539820552976103
Future GPX Cyber Formula Saga,"['Drama', 'SciFi', 'Shounen', 'Sports']",7.55,560,1315,6.953741832887985,0.507746516210404,0.00021644618796214533,0.25398148119918307
Happy Birthday Inochi Kagayaku Toki,"['Drama', 'Kids', 'SliceofLife']",7.37,697,1852,6.952028564718898,0.5073666736883331,0.0005866105285216104,0.25397664210842735
Mermaids Scar,"['Drama', 'Fantasy', 'Horror', 'Mystery']",6.99,1846,4516,6.94374220755392,0.5055295352524971,0.0024229565308501308,0.2539762458916736
Nintama Rantarou,"['Comedy', 'Kids']",7.13,1042,3158,6.947939623765787,0.5064601293000979,0.0014868612338673488,0.2539734952669826
Ganbarist Shun,"['Comedy', 'Shounen', 'Sports']",7.36,666,2090,6.951259814787723,0.5071962369067669,0.0007506684671680774,0.25397345268696747
Wei Kreuz OVA,"['Action', 'Drama']",6.98,2177,4576,6.943503255949715,0.5054765581519873,0.002464315675046719,0.253970436913517
Nyanpire The Animation,"['Comedy', 'Supernatural', 'Vampire']",6.78,11022,21441,6.891053687767701,0.4938481530842658,0.014089681789637742,0.25396891743695177
Cardfight Vanguard Movie Neon Messiah,"['Action', 'Adventure', 'Game', 'Demons', 'Shounen']",7.09,1250,3294,6.947474856744491,0.506357087475864,0.0015806086273796158,0.25396884805162184
Shin Taketori Monogatari 1000nen Joou,"['SciFi', 'Mystery', 'Drama']",7.38,542,2580,6.949690803636895,0.5068483770892316,0.001088434811440215,0.2539684059503359
Rockman.EXE Beast,"['Action', 'Adventure', 'Game', 'Mecha', 'SciFi', 'Shounen']",7.04,1314,3983,6.945312586684962,0.5058776983600042,0.002055549466570438,0.2539666239132873
Koukou Tekkenden Tough,"['Action', 'MartialArts', 'Shounen']",7.13,1130,2931,6.948556250268108,0.5065968393435363,0.0013303858049902564,0.25396361257426325
Keroro,"['Comedy', 'SciFi', 'Shounen']",6.99,1628,4595,6.943361387214449,0.5054451049450821,0.002477412737375638,0.2539612588412289
Code Geass Boukoku no Akito 4  Nikushimi no Kioku kara Picture Drama,"['Comedy', 'Ecchi', 'Military']",7.02,1168,4426,6.943883529170262,0.5055608671596339,0.0023609178145552476,0.2539608924870946
Lupin III Hemingway Paper no Nazo,"['Action', 'Adventure', 'Mystery', 'Comedy', 'Seinen']",7.05,1500,3565,6.946550125064172,0.5061520685418588,0.0017674140953342062,0.2539597413185965
Future GPX Cyber Formula 11,"['Drama', 'SciFi', 'Shounen', 'Sports']",7.46,638,1382,6.953313752175976,0.5076516079758187,0.0002626305656483356,0.2539571192707335
Super Robot Taisen OG Divine Wars,"['Action', 'Mecha', 'SciFi']",6.93,2214,5833,6.939463175684656,0.5045808464911175,0.0033307897459652434,0.25395581811854134
.hackUnison,"['Adventure', 'Comedy', 'Fantasy', 'Game', 'Magic', 'SciFi']",6.79,9039,18453,6.900218587884644,0.49588007011731317,0.012029996408647646,0.2539550332629804
Doraemon Movie 10 Nobita no Nippon Tanjou,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']",7.31,839,1643,6.952379344122347,0.5074444437278989,0.0004425428429034946,0.25394349328540117
Dai Mahou Touge Omake,['Comedy'],6.92,3604,6341,6.937734420116391,0.5041975703134929,0.0036809638334963576,0.2539392670734946
Mainichi Kaasan,"['SliceofLife', 'Comedy']",7.62,397,2067,6.9509932277345845,0.5071371328502958,0.0007348141285593852,0.2539359734894276
Mahoutsukai Tai,"['SciFi', 'Comedy', 'Magic', 'Romance', 'School']",6.9,2336,6605,6.936843123329829,0.5039999641094963,0.003862944067961346,0.25393145408872886
R15 R15 Shounen Hyouryuuki,"['Adventure', 'Comedy', 'Ecchi', 'Harem', 'Parody', 'Romance']",6.82,7503,14454,6.912407841883717,0.4985825057690747,0.009273409447945037,0.2539279576085099
Tesagure Bukatsumono Encore,"['Parody', 'School', 'SliceofLife']",7.14,1004,2977,6.948060357118063,0.5064868966572775,0.0013620944822076407,0.25392449556974256
Nagagutsu wo Haita Neko,"['Kids', 'Adventure', 'Fantasy']",7.15,1253,2231,6.9503711216813535,0.5069992079553387,0.0008478624560300599,0.2539235352056844
Jungle Taitei Movie 1997,"['Adventure', 'Fantasy']",7.18,1085,2236,6.9503330431085875,0.5069907656919632,0.0008513090513797754,0.2539210373716715
Queen Emeraldas,"['Action', 'SciFi', 'Adventure', 'Space']",7.0,1601,4293,6.943919004344127,0.5055687322328053,0.002269238378252811,0.25391898530552903
Cobra The Animation The PsychoGun,"['Action', 'Adventure', 'Mecha', 'SciFi', 'Space']",7.05,1544,3389,6.9467225663434915,0.5061902998775176,0.0016460939390242136,0.25391819690827094
Working Announcement Specials,['Comedy'],6.83,4363,10749,6.9238330802361805,0.5011155542604686,0.00671948229380571,0.25391751827713716
MiracleGirls,"['Drama', 'Magic', 'Shoujo']",7.23,777,2610,6.949088859805068,0.5067149222878458,0.0011091143835385091,0.25391201833569216
Grimm Masterpiece Theater II,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Magic']",7.49,568,1478,6.9525888154190785,0.5074908848554978,0.00032880519636287685,0.25390984502593034
Shakugan no Shana Friagne to Marianne no Naze Nani Shana Nandemo Shitsumonbako,"['Comedy', 'Fantasy', 'Supernatural']",6.8,3672,11205,6.922244206874025,0.5007632908635167,0.007033811789699781,0.2538985513266082
Atashinchi,"['Comedy', 'SliceofLife']",7.4,580,2000,6.950789872905846,0.5070920477828107,0.0006886297508731948,0.25389033876684197
Mobile Suit Gundam F91,"['Military', 'SciFi', 'Space', 'Drama', 'Mecha']",6.81,9124,16606,6.905313666793698,0.49700968173205284,0.01075682408646267,0.2538832529092578
Overlord Ple Ple Pleiades 2,"['Action', 'Comedy', 'Fantasy', 'Magic']",6.84,2345,8129,6.931657604669453,0.5028503014228594,0.004913466330554689,0.253881883876707
Teekyuu 5,"['Comedy', 'Shounen', 'Sports']",6.84,6539,12067,6.919411752520326,0.5001353175988685,0.007628004827990767,0.25388166121342964
Katekyo Hitman Reborn x lDLIVE Special,"['SuperPower', 'Shounen']",6.9,1910,6266,6.937429591203864,0.504129987791957,0.003629264903250622,0.2538796263476038
Tenchi Muyou Galaxy Police Mihoshi Space Adventure,"['Comedy', 'Magic', 'Parody', 'Police', 'SciFi', 'Shounen', 'Space']",6.9,3272,6837,6.9356169493075726,0.5037281134783371,0.004022866092188154,0.25387548978526264
Kanon Kazahana,"['Drama', 'Romance', 'SliceofLife', 'Supernatural']",6.84,4882,10622,6.923837137226361,0.5011164537211659,0.006631938771922931,0.2538741962465444
Youkai Watch Movie 1 Tanjou no Himitsu da Nyan,"['Comedy', 'Kids', 'Supernatural']",7.28,822,1821,6.951182050685749,0.5071789961074844,0.0005652416373533732,0.2538721188724189
Doraemon Movie 14 Nobita to Buriki no Labyrinth,['Fantasy'],7.22,1019,1771,6.951322636975326,0.5072101649879697,0.0005307756838562163,0.2538704703359129
Uchuu no Kishi Tekkaman Blade OVA Twin Blood,"['Action', 'Mecha', 'SciFi', 'Shounen']",7.13,1049,2831,6.947988826993192,0.506471037970631,0.0012614538979959426,0.25386624593431345
Godzilla 1 Kaijuu Wakusei,"['Action', 'Adventure', 'SciFi']",6.73,10528,25401,6.87772590900323,0.4908932992027537,0.01681938530661257,0.2538563422546831
Legendz Yomigaeru Ryuuou Densetsu,"['Action', 'Adventure', 'Fantasy', 'Comedy']",7.43,567,1756,6.95122931507349,0.5071894749248507,0.0005204358978070692,0.25385495541132885
Pokemon XYZ Specials,"['Action', 'Adventure', 'Comedy', 'Kids', 'Fantasy']",7.06,1463,3128,6.9469606237351815,0.506243078725388,0.0014661816617690547,0.2538546301935785
Mayoi Neko Overrun Specials,"['Comedy', 'Ecchi']",6.81,6063,13477,6.914750938234786,0.4991019852314864,0.00859994471661059,0.2538509649740485
Gate Keepers 21,"['Action', 'Drama', 'Mecha', 'SciFi', 'Shounen']",6.87,3682,8172,6.93123403514786,0.5027563933480717,0.004943107050562243,0.25384975019931694
Masuda Kousuke Gekijou Gag Manga Biyori 3,['Comedy'],7.25,854,1943,6.950594728342425,0.5070487829837118,0.000649338563886436,0.2538490607737991
Hakaima Sadamitsu,"['Action', 'Mecha', 'School', 'SciFi', 'Seinen']",7.0,1748,3974,6.944228923305691,0.5056374432508013,0.002049345594940949,0.2538433944228711
Doraemon Movie 03 Nobita no Daimakyou,['Adventure'],7.25,906,1721,6.951199160101096,0.5071827893744076,0.0004963097303590594,0.25383954955238336
Dragon Ball Z Summer Vacation Special,"['Action', 'Adventure', 'Comedy', 'SuperPower', 'MartialArts', 'Fantasy', 'Shounen']",6.9,2490,6397,6.936635611096256,0.5039539573187424,0.0037195657014131734,0.2538367615100778
Saraba Uchuu Senkan Yamato Ai no Senshitachi,"['Action', 'Military', 'SciFi', 'Space', 'Drama']",7.24,762,2346,6.949221845918126,0.5067444061605377,0.0009271341490735207,0.25383577015480563
Happiness Charge Precure,"['Action', 'Fantasy', 'Magic', 'Shoujo']",6.9,2075,6203,6.937200236404679,0.5040791383645622,0.0035858378018442045,0.2538324880832032
Shouwa Monogatari,"['Drama', 'Historical']",7.03,925,4163,6.943524828364448,0.5054813408944483,0.0021796268991602025,0.25383048389680424
Koukaku Kidoutai Stand Alone Complex  The Laughing Man  Tachikoma na Hibi,"['Comedy', 'Mecha', 'SciFi']",7.0,1151,4342,6.94294849117478,0.5053535632495725,0.002303015012680024,0.25382828913112626
Senjou no Valkyria SenVal Theater,['Comedy'],6.85,3948,9170,6.927926827095508,0.5020231641488813,0.005631047482365495,0.2538271058156234
Inugamisan to Nekoyamasan,"['Comedy', 'School', 'ShoujoAi']",6.67,23488,47422,6.808967240634422,0.4756490622066556,0.03199888054583041,0.253823971376243
Captain Tsubasa Europe Daikessen,"['Action', 'Sports', 'Shounen']",7.01,1871,3607,6.945185763894894,0.5058495809354793,0.001796365496271818,0.25382297321587555
Puzzle  Dragons Cross,"['Game', 'Kids']",6.81,457,5903,6.937953321547741,0.5042461021623119,0.0033790420808612635,0.2538125721215866
Love Live School Idol Project s NEXT LoveLive 2014  Endless Parade Encore Animation,['Comedy'],7.1,967,3221,6.946287189599835,0.5060937740660043,0.0015302883352737663,0.25381203120063905
Crayon Shinchan Movie 22 Gachinko Gyakushuu no Robo Tochan,"['SciFi', 'Comedy', 'Seinen']",7.5,547,1252,6.95235984620445,0.5074401209146682,0.0001730190865557276,0.25380657000061196
Kishin Taisen Gigantic Formula,"['Mecha', 'SciFi']",6.94,1590,5134,6.940287805315596,0.5047636721598845,0.0028489557160749895,0.25380631393797976
Doraemon Movie 04 Nobita no Kaitei Kiganjou,['Fantasy'],7.25,885,1688,6.950955356671124,0.5071287365930621,0.00047356220105093574,0.2538011493970565
Koko wa Green Wood,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'SliceofLife', 'Supernatural']",6.94,1913,5114,6.940284332107216,0.5047629021273496,0.0028351693346761273,0.25379903573101287
Captain Future,"['Action', 'Adventure', 'SciFi', 'Shounen']",7.14,1070,2433,6.948549050841211,0.5065952431844996,0.0009871049081585737,0.25379117404632906
Jigoku Sensei Nube OVA,"['Action', 'Supernatural', 'Comedy', 'School', 'Demons', 'Horror', 'Shounen']",7.34,654,1782,6.9505546967292675,0.5070399077187775,0.0005383581936255909,0.25378913295620154
Long Zhi Gu Jingling Wangzuo,"['Action', 'Adventure', 'Fantasy', 'Magic']",7.43,412,2506,6.94829197859881,0.5065382486224865,0.0010374252002644227,0.25378783691137546
Mahou Sensei Negima Introduction Film,"['Action', 'Ecchi', 'Comedy', 'Harem', 'Romance', 'Supernatural']",6.84,2572,8093,6.930898921599028,0.5026820965287733,0.004888650844036736,0.253785373686405
"Shounen Maid Onna wa Dokyou, Otoko wa Aikyou","['SliceofLife', 'Comedy', 'Shoujo']",7.12,638,3620,6.944803815023659,0.5057649004253466,0.0018053266441810788,0.25378511353476385
Dirty Pair Lovely Angels yori Ai wo Komete,"['Action', 'Adventure', 'Comedy', 'Police', 'SciFi']",7.12,1066,2673,6.947696915901416,0.50640631941266,0.0011525414849449269,0.25377943044880247
Gensoumaden Saiyuuki Kibou no Zaika,"['Adventure', 'Fantasy']",7.08,1029,3258,6.9458602462681815,0.5059991179959256,0.0015557931408616626,0.2537774555683936
Nissin Cup Noodles China x Gintama,['Comedy'],7.17,718,2963,6.946755919223004,0.5061976944244433,0.0013524440152284367,0.25377506921983584
Mobile Suit Gundam ZZ,"['Space', 'Comedy', 'Mecha', 'Military', 'Drama', 'SciFi']",6.76,10131,21830,6.888090232046126,0.49319113597763975,0.014357826907845624,0.25377448144274267
Gift Eternal Rainbow,"['Comedy', 'Drama', 'Harem', 'Magic', 'Romance', 'School']",6.74,11059,24859,6.878621104438617,0.4910917697621553,0.016445774370703388,0.25376877206642934
Doraemon Nobitas the Night Before a Wedding,['Fantasy'],7.39,656,1288,6.951871092657108,0.5073317611240393,0.00019783457307368055,0.2537647978485565
UFO Princess Valkyrie 4 Toki to Yume to Ginga no Utage,"['Comedy', 'Romance', 'SciFi']",6.96,1975,4530,6.941756061225773,0.5050891938954947,0.0024326069978293343,0.253760900446662
"Maoyuu Maou Yuusha Kono Monogatari wa, Daniku dake Dewanai no Ja","['Adventure', 'Demons', 'Fantasy', 'Romance']",6.8,5576,13261,6.914594954868051,0.4990674027204176,0.008451051797502874,0.2537592272589602
Dwaejiui Wang,"['Drama', 'Psychological', 'Seinen', 'Thriller']",7.01,1319,3854,6.943818709333773,0.5055464961868836,0.0019666273065477727,0.2537565617467157
s.CRY.ed Alteration I Tao,"['Action', 'SciFi', 'Adventure', 'SuperPower', 'Shounen']",7.07,765,3727,6.94417923136471,0.5056264262293393,0.0018790837846649944,0.2537527550070021
Kobato. Hajimete no Kobato.,"['Fantasy', 'Comedy', 'Drama']",6.87,2437,6960,6.934027681489969,0.5033757626280868,0.00410765233779116,0.253741707482939
Saiyuuki Gaiden Kouga no Shou,"['Adventure', 'Drama', 'Fantasy']",7.41,490,2009,6.949387906563599,0.5067812228688213,0.0006948336225026833,0.253738028245662
Kujira no Kora wa Sajou ni Manabu,"['Mystery', 'Comedy', 'Drama', 'Fantasy', 'School', 'Shoujo']",6.95,210,4899,6.940387444267305,0.5047857627534043,0.0026869657346383522,0.2537363642440213
Jarinko Chie,"['SliceofLife', 'Comedy', 'Drama', 'Seinen']",7.22,837,1981,6.949419141340177,0.5067881478187655,0.0006755326885442754,0.25373184025365486
Tailenders,"['Action', 'Adventure', 'Cars', 'SciFi']",6.83,6500,12261,6.917437315586021,0.4996975722894488,0.007761732727559735,0.25372965250850427
Crayon Shinchan Movie 01 Action Kamen vs. Haigure Maou,"['Action', 'Adventure', 'Comedy', 'Seinen']",7.05,1558,2812,6.9467773135272,0.5062024376786578,0.001248356835667023,0.2537253972571624
Baka to Test to Shoukanjuu Mondai  Christmas ni Tsuite Kotae Nasai,"['Comedy', 'Romance']",6.73,16559,31936,6.856211561261593,0.4861234305655251,0.021324085428690978,0.25372375799710806
Pandane to Tamagohime,"['Adventure', 'Fantasy']",7.11,1001,2765,6.946876526144386,0.5062244337510844,0.0012159588393796956,0.25372019629523207
Uchuu Senkan Yamato Fukkatsuhen,"['Action', 'Military', 'Adventure', 'Space', 'Drama']",7.15,877,2579,6.947453795909552,0.5063524181539187,0.001087745492370272,0.2537200818231445
Gear Fighter Dendoh,"['Action', 'Adventure', 'Mecha', 'School', 'SciFi', 'Space']",7.28,689,1926,6.949469805871145,0.5067993804696542,0.0006376201396974027,0.2537185003046758
Monster Strike,"['Action', 'Fantasy', 'Game']",6.66,2751,13854,6.9123702398894356,0.49857416916620045,0.008859818005979155,0.2537169935860898
Douluo Dalu,"['Action', 'Adventure', 'Historical', 'Romance', 'MartialArts', 'Fantasy']",7.67,357,1544,6.9506397745948325,0.5070587700262736,0.0003743002549791239,0.25371653514062636
Tsurikichi Sanpei,"['Adventure', 'Sports']",7.15,1002,2250,6.9484330671889305,0.5065695288662182,0.0008609595183589793,0.2537152441922886
Doraemon Movie 34 Shin Nobita no Daimakyou  Peko to 5nin no Tankentai,"['Adventure', 'Comedy', 'Fantasy', 'Kids']",7.4,618,1259,6.951460067283181,0.5072406341671012,0.00017784432004532957,0.25370923924357325
Mojakou,"['Comedy', 'Fantasy', 'SciFi']",7.29,769,1454,6.950802000129427,0.5070947364659217,0.0003122615386842414,0.253703499002303
